train_step,avg_return_0,avg_return_1,avg_return_2,avg_return_3,avg_return_4,avg_of_avg_returns
100,9.2,9.7,9.5,9.4,9.3,9.419999999999998
200,9.2,9.4,9.3,9.1,9.4,9.28
300,9.3,9.3,9.7,9.6,9.7,9.52
400,9.6,9.4,9.7,9.6,9.0,9.459999999999999
500,9.4,9.6,9.1,9.7,9.1,9.379999999999999
600,9.5,9.4,37.0,13.7,9.4,15.8
700,9.2,9.6,29.1,39.2,9.0,19.22
800,44.4,12.3,33.4,74.6,9.3,34.8
900,26.2,42.2,31.7,40.8,9.7,30.119999999999997
1000,38.9,55.2,30.4,49.9,31.9,41.260000000000005
1100,54.3,46.3,46.7,66.3,66.0,55.92
1200,54.1,31.1,53.1,51.6,61.9,50.36
1300,55.8,33.2,68.9,90.6,63.0,62.3
1400,79.6,31.7,90.2,28.3,68.2,59.6
1500,61.4,39.3,72.7,31.5,56.3,52.239999999999995
1600,56.0,41.9,84.5,62.9,50.9,59.239999999999995
1700,38.0,44.6,102.8,50.5,51.9,57.55999999999999
1800,54.3,47.9,80.9,81.4,58.9,64.67999999999999
1900,75.1,46.9,93.5,110.4,46.3,74.44
2000,57.6,44.0,127.4,109.3,55.7,78.8
2100,57.3,58.1,157.6,86.0,53.8,82.56
2200,71.9,57.2,194.4,156.5,62.9,108.58
2300,85.8,42.5,186.2,142.2,70.2,105.38
2400,116.3,50.2,150.1,200.0,59.9,115.3
2500,182.4,71.1,114.7,200.0,73.8,128.4
2600,58.3,56.4,150.7,200.0,80.5,109.17999999999999
2700,87.4,69.4,139.9,200.0,77.7,114.88000000000002
2800,42.9,69.7,157.2,200.0,46.9,103.33999999999999
2900,99.3,45.2,166.6,200.0,52.6,112.74000000000001
3000,183.5,100.3,111.6,167.3,43.3,121.2
3100,190.6,129.2,148.1,200.0,62.3,146.04
3200,199.6,135.0,190.3,200.0,91.2,163.22000000000003
3300,200.0,86.0,189.9,200.0,64.2,148.02
3400,198.0,114.4,197.4,200.0,73.5,156.66
3500,141.8,166.1,134.1,128.0,106.8,135.35999999999999
3600,104.7,127.5,186.0,199.0,56.7,134.78000000000003
3700,182.6,149.9,153.8,200.0,61.3,149.51999999999998
3800,193.3,199.7,163.7,200.0,64.0,164.14000000000001
3900,139.0,183.6,189.5,200.0,123.9,167.2
4000,192.4,198.2,187.5,200.0,193.6,194.34
4100,191.4,134.3,182.5,195.6,127.8,166.32
4200,196.4,200.0,155.9,200.0,161.1,182.68
4300,188.0,195.8,178.4,138.9,195.9,179.4
4400,114.4,198.6,165.0,200.0,200.0,175.6
4500,183.2,200.0,109.8,200.0,200.0,178.6
4600,154.5,188.8,187.3,200.0,200.0,186.12
4700,170.8,200.0,180.7,200.0,200.0,190.3
4800,163.5,183.5,177.5,200.0,200.0,184.9
4900,192.3,195.6,155.2,200.0,200.0,188.61999999999998
5000,180.8,200.0,188.2,200.0,200.0,193.8
