train_step,avg_return_0,avg_return_1,avg_return_2,avg_return_3,avg_return_4,avg_of_avg_returns
200,-1242.176,-1225.666,-1094.772,-1362.91,-1434.151,-1271.935
400,-1275.445,-1396.539,-1376.992,-1469.955,-1615.309,-1426.848
600,-1621.923,-1706.278,-1357.541,-1547.432,-1387.595,-1524.1538
800,-1366.425,-1375.433,-1446.185,-1669.323,-1233.267,-1418.1266
1000,-1462.686,-1378.113,-1387.504,-1481.83,-1198.525,-1381.7315999999998
1200,-1452.976,-1436.941,-1593.54,-1649.555,-1249.333,-1476.4690000000003
1400,-1371.714,-1569.796,-1207.669,-1550.401,-1486.695,-1437.2549999999999
1600,-1412.646,-1291.964,-1199.47,-1238.541,-1328.899,-1294.304
1800,-1108.018,-1297.758,-1038.839,-1301.884,-1243.681,-1198.036
2000,-941.499,-896.042,-1336.459,-894.127,-1295.385,-1072.7024
2200,-1093.776,-824.688,-804.795,-975.146,-843.295,-908.3399999999999
2400,-791.526,-1040.661,-734.127,-866.613,-1052.75,-897.1353999999999
2600,-1004.18,-1114.175,-789.732,-974.424,-910.961,-958.6944
2800,-880.745,-1034.334,-705.228,-1130.086,-920.208,-934.1202
3000,-1043.901,-1202.45,-1066.797,-1103.242,-1083.431,-1099.9642
3200,-1122.166,-1347.167,-1144.674,-691.786,-1340.273,-1129.2132
3400,-1195.702,-1065.565,-1343.982,-1289.288,-1054.348,-1189.777
3600,-1088.371,-1098.33,-1066.39,-1037.772,-1003.509,-1058.8744000000002
3800,-957.955,-845.767,-1081.032,-876.933,-1288.419,-1010.0211999999999
4000,-846.962,-1100.976,-637.557,-1242.385,-1173.567,-1000.2894
4200,-990.652,-1307.921,-796.216,-1210.523,-985.65,-1058.1924
4400,-830.643,-1240.606,-988.999,-937.878,-1164.73,-1032.5711999999999
4600,-1047.208,-1144.827,-1171.999,-1213.55,-1105.31,-1136.5788
4800,-467.608,-918.493,-714.771,-946.337,-670.734,-743.5886
5000,-1008.452,-930.093,-995.5,-1301.946,-864.74,-1020.1461999999999
5200,-517.003,-923.801,-676.929,-945.385,-1145.712,-841.766
5400,-865.985,-1046.009,-888.955,-763.924,-754.592,-863.893
5600,-625.115,-1098.952,-454.352,-725.624,-531.379,-687.0844
5800,-589.872,-1004.373,-514.604,-521.678,-951.506,-716.4066
6000,-761.176,-1016.088,-453.2,-853.215,-859.831,-788.702
6200,-555.532,-537.603,-431.584,-703.545,-863.769,-618.4066
6400,-362.584,-707.097,-497.808,-818.056,-632.446,-603.5982
6600,-438.771,-519.633,-384.912,-832.716,-637.284,-562.6632000000001
6800,-645.927,-681.511,-380.429,-386.639,-557.753,-530.4518
7000,-427.171,-658.081,-574.317,-260.41,-774.858,-538.9674
7200,-228.797,-385.903,-778.16,-431.339,-430.663,-450.9724
7400,-385.858,-540.468,-292.189,-424.743,-724.748,-473.60120000000006
7600,-487.695,-1063.825,-488.906,-1086.375,-380.343,-701.4287999999999
7800,-689.794,-644.345,-855.413,-366.253,-399.344,-591.0298
8000,-965.786,-448.81,-440.398,-368.179,-864.895,-617.6136
8200,-687.107,-836.293,-931.528,-323.945,-239.899,-603.7544
8400,-565.8,-463.259,-447.915,-517.617,-496.847,-498.2876
8600,-339.415,-1234.434,-462.945,-737.024,-440.88,-642.9395999999999
8800,-382.971,-561.523,-535.002,-978.041,-354.84,-562.4754
9000,-940.119,-774.532,-392.357,-598.268,-563.488,-653.7528
9200,-475.686,-1136.074,-564.997,-316.93,-494.174,-597.5722
9400,-387.366,-526.332,-292.599,-326.19,-539.438,-414.38500000000005
9600,-390.72,-793.96,-496.741,-439.62,-467.347,-517.6776
9800,-402.655,-520.021,-1064.838,-351.492,-553.42,-578.4852
10000,-455.994,-315.47,-338.636,-694.414,-306.415,-422.18580000000003
