train_step,avg_return_0,avg_return_1,avg_return_2,avg_return_3,avg_return_4,avg_of_avg_returns
2,-29.284,-19.812,-37.006,-60.814,-106.068,-50.596799999999995
4,-82.208,-14.858,-63.71,-51.755,-99.973,-62.500800000000005
6,-20.236,-52.511,-67.632,-30.076,-89.78,-52.047000000000004
8,-14.561,-30.429,-67.192,-46.417,-69.027,-45.5252
10,-10.132,-15.965,-57.792,-40.716,-28.908,-30.702600000000007
12,-11.448,-14.226,-53.993,-38.127,-50.563,-33.671400000000006
14,-12.559,-14.217,-33.083,-39.243,-40.553,-27.931
16,-16.218,-15.063,-25.459,-29.71,-52.072,-27.7044
18,-11.351,-18.156,-19.103,-23.406,-51.877,-24.7786
20,-11.505,-22.573,-15.808,-12.013,-17.998,-15.979400000000002
22,-13.265,-24.557,-15.097,-15.13,-16.331,-16.876
24,-10.166,-21.867,-12.144,-16.195,-16.696,-15.413599999999999
26,-11.191,-17.586,-12.417,-30.78,-14.006,-17.196
28,-14.422,-14.24,-12.444,-49.349,-13.94,-20.878999999999998
30,-13.652,-16.724,-14.5,-61.186,-14.418,-24.095999999999997
32,-8.671,-32.97,-13.749,-60.058,-24.83,-28.055600000000005
34,-11.635,-34.924,-11.155,-62.838,-58.16,-35.742399999999996
36,-10.315,-34.326,-15.684,-60.137,-67.112,-37.514799999999994
38,-11.495,-33.796,-12.381,-60.985,-69.622,-37.6558
40,-11.049,-34.091,-68.084,-62.242,-69.737,-49.0406
42,-10.94,-38.871,-81.546,-62.474,-25.673,-43.9008
44,-11.907,-43.522,-103.332,-61.569,-26.621,-49.3902
46,-12.305,-46.728,-105.035,-61.321,-26.977,-50.4732
48,-11.67,-48.154,-106.436,-61.637,-52.317,-56.0428
50,-11.878,-49.617,-106.304,-61.888,-53.859,-56.709199999999996
52,-11.625,-50.849,-105.155,-61.2,-59.714,-57.708600000000004
54,-11.407,-57.213,-66.685,-62.069,-31.368,-45.748400000000004
56,-12.821,-58.55,-23.274,-61.719,-42.887,-39.8502
58,-13.614,-60.26,-40.443,-61.849,-63.256,-47.8844
60,-15.795,-61.331,-44.543,-61.746,-65.117,-49.70640000000001
62,-16.16,-61.528,-47.389,-62.014,-64.213,-50.2608
64,-13.651,-60.541,-35.659,-61.778,-64.225,-47.1708
66,-18.427,-56.182,-51.375,-61.392,-57.552,-48.9856
68,-23.62,-55.314,-58.449,-62.005,-17.179,-43.313399999999994
70,-25.567,-45.018,-57.564,-61.343,-10.607,-40.019800000000004
72,-17.021,-39.996,-55.173,-61.769,-13.061,-37.404
74,-19.562,-36.611,-45.016,-61.645,-10.019,-34.5706
76,-14.824,-33.558,-61.899,-27.636,-12.084,-30.0002
78,-12.721,-44.293,-62.469,-17.098,-13.991,-30.1144
80,-14.162,-45.789,-65.85,-26.674,-7.274,-31.9498
82,-12.493,-60.793,-105.371,-37.434,-10.97,-45.4122
84,-10.264,-59.586,-81.007,-45.857,-10.275,-41.397800000000004
86,-11.169,-56.486,-34.983,-46.681,-12.36,-32.335800000000006
88,-13.087,-54.12,-10.573,-66.096,-12.186,-31.212400000000002
90,-13.393,-45.767,-8.759,-70.124,-13.098,-30.228200000000005
92,-13.525,-43.828,-11.515,-64.822,-10.804,-28.8988
94,-13.474,-37.948,-12.279,-69.203,-14.756,-29.532
96,-14.175,-34.507,-11.459,-62.038,-11.494,-26.7346
98,-20.099,-35.284,-11.718,-52.862,-11.415,-26.275599999999997
100,-21.324,-32.958,-13.332,-53.734,-11.609,-26.591400000000004
