train_step,avg_return_0,avg_return_1,avg_return_2,avg_return_3,avg_return_4,avg_of_avg_returns
100,-13.29,-13.181,-13.737,-13.98,-9.853,-12.8082
200,-54.141,-11.972,-12.175,-14.089,-9.885,-20.4524
300,-31.435,-8.089,-11.58,-11.544,-13.393,-15.2082
400,-19.376,-10.456,-16.121,-12.583,-12.523,-14.2118
500,-13.455,-11.313,-10.486,-12.057,-12.17,-11.896200000000002
600,-22.244,-30.948,-12.288,-12.681,-11.937,-18.0196
700,-15.53,-13.467,-34.997,-11.163,-12.093,-17.45
800,-12.868,-13.144,-80.838,-12.042,-12.121,-26.2026
900,-13.597,-11.898,-16.297,-27.922,-12.374,-16.4176
1000,-12.78,-11.021,-13.795,-12.675,-10.105,-12.0752
1100,-13.645,-10.748,-11.49,-10.78,-24.402,-14.213
1200,-13.338,-9.01,-12.276,-11.923,-11.628,-11.635
1300,-12.977,-13.449,-10.671,-16.106,-12.552,-13.151
1400,-15.487,-9.104,-8.805,-11.892,-42.75,-17.607599999999998
1500,-14.898,-11.591,-13.907,-9.74,-9.679,-11.963000000000001
1600,-24.138,-10.277,-14.41,-8.693,-11.85,-13.8736
1700,-18.631,-10.611,-18.531,-9.337,-13.528,-14.127600000000001
1800,-22.657,-9.942,-11.88,-12.098,-11.697,-13.6548
1900,-11.03,-10.113,-11.667,-9.217,-9.427,-10.2908
2000,-26.877,-9.662,-11.076,-10.332,-11.821,-13.9536
2100,-30.018,-10.609,-11.321,-10.329,-16.217,-15.6988
2200,-13.355,-12.718,-12.178,-8.859,-15.245,-12.471
2300,-37.985,-9.689,-10.901,-12.879,-14.835,-17.257800000000003
2400,-19.337,-9.874,-12.114,-10.724,-10.958,-12.601400000000002
2500,-21.67,-10.782,-12.081,-9.332,-9.38,-12.649000000000001
2600,-21.867,-11.537,-12.616,-9.054,-14.173,-13.8494
2700,-21.063,-10.845,-9.873,-11.382,-10.378,-12.7082
2800,-13.552,-9.252,-27.159,-10.155,-15.94,-15.2116
2900,-19.814,-12.013,-12.761,-9.675,-9.212,-12.694999999999999
3000,-19.306,-10.407,-12.686,-8.541,-10.92,-12.372
3100,-22.33,-10.505,-13.105,-7.059,-15.25,-13.649799999999999
3200,-19.399,-9.505,-9.234,-10.334,-19.049,-13.504200000000003
3300,-12.668,-10.412,-10.561,-8.619,-12.097,-10.8714
3400,-12.437,-11.265,-16.687,-10.953,-12.582,-12.7848
3500,-12.347,-10.969,-11.073,-9.72,-15.968,-12.0154
3600,-17.149,-7.632,-11.812,-12.533,-11.37,-12.0992
3700,-19.816,-13.269,-17.229,-11.933,-9.954,-14.440199999999999
3800,-11.164,-9.632,-11.123,-11.444,-12.77,-11.2266
3900,-14.893,-6.497,-9.215,-10.467,-13.102,-10.834800000000001
4000,-12.619,-12.55,-7.605,-12.625,-10.1,-11.0998
4100,-20.51,-10.236,-11.606,-9.914,-20.097,-14.4726
4200,-29.849,-9.408,-8.424,-19.899,-17.739,-17.0638
4300,-12.18,-10.45,-11.42,-14.292,-12.89,-12.2464
4400,-10.076,-10.212,-9.863,-11.7,-10.117,-10.393600000000001
4500,-12.302,-14.402,-9.626,-10.18,-12.113,-11.724599999999999
4600,-19.181,-12.204,-10.836,-8.969,-12.211,-12.680200000000001
4700,-14.194,-11.242,-13.549,-13.521,-12.602,-13.021600000000001
4800,-19.777,-10.044,-13.907,-9.835,-13.265,-13.3656
4900,-10.242,-13.586,-13.585,-11.898,-11.847,-12.231600000000002
5000,-12.977,-8.101,-15.313,-11.63,-14.492,-12.502600000000001
