train_step,avg_return_0,avg_return_1,avg_return_2,avg_return_3,avg_return_4,avg_of_avg_returns
2,-36.983,-20.471,-98.782,-61.7,-44.541,-52.4954
4,-40.344,-15.96,-26.631,-61.56,-10.017,-30.9024
6,-39.431,-12.892,-19.999,-21.794,-14.842,-21.791599999999995
8,-37.699,-13.413,-17.791,-30.244,-10.284,-21.8862
10,-28.461,-14.186,-11.044,-14.314,-11.224,-15.8458
12,-42.689,-17.64,-10.319,-13.142,-11.78,-19.113999999999997
14,-29.664,-13.028,-13.299,-11.936,-12.397,-16.064799999999998
16,-16.134,-13.19,-8.927,-14.123,-11.426,-12.76
18,-14.286,-22.037,-11.88,-12.679,-13.099,-14.796200000000002
20,-10.419,-34.824,-12.802,-12.316,-11.51,-16.3742
22,-10.041,-36.362,-12.675,-12.375,-11.619,-16.6144
24,-12.178,-10.875,-12.261,-14.111,-9.863,-11.8576
26,-11.422,-9.676,-10.936,-13.211,-10.3,-11.109
28,-12.873,-10.932,-14.349,-13.085,-11.112,-12.4702
30,-11.92,-10.824,-10.957,-13.943,-10.252,-11.5792
32,-11.825,-10.231,-12.251,-13.619,-12.65,-12.115199999999998
34,-10.6,-10.859,-12.395,-12.201,-11.633,-11.537600000000001
36,-14.983,-10.934,-11.323,-12.838,-11.44,-12.3036
38,-13.049,-11.706,-15.037,-11.911,-11.97,-12.7346
40,-10.41,-10.25,-13.195,-13.152,-11.392,-11.6798
42,-9.781,-12.87,-11.264,-15.068,-12.662,-12.328999999999999
44,-9.575,-13.473,-10.315,-17.634,-12.815,-12.7624
46,-13.103,-10.897,-12.156,-23.767,-12.324,-14.4494
48,-12.929,-8.777,-11.587,-25.448,-10.999,-13.947999999999999
50,-12.567,-12.049,-13.12,-27.983,-14.231,-15.989999999999998
52,-12.094,-10.209,-12.207,-24.402,-11.721,-14.1266
54,-10.542,-13.487,-12.125,-28.702,-10.585,-15.0882
56,-11.872,-13.967,-15.715,-39.596,-11.747,-18.5794
58,-12.197,-11.457,-12.316,-37.166,-12.224,-17.072
60,-11.438,-12.208,-12.005,-29.978,-11.661,-15.458000000000002
62,-9.115,-13.271,-9.81,-12.662,-9.688,-10.909200000000002
64,-10.909,-12.669,-13.743,-13.324,-10.141,-12.1572
66,-9.463,-12.137,-14.424,-11.579,-9.825,-11.4856
68,-10.332,-11.65,-19.428,-11.269,-10.475,-12.630799999999999
70,-13.112,-13.948,-16.661,-13.291,-13.33,-14.0684
72,-13.657,-14.004,-13.184,-11.655,-10.809,-12.6618
74,-13.367,-11.175,-10.632,-12.018,-11.822,-11.8028
76,-10.071,-14.347,-10.653,-11.121,-10.085,-11.2554
78,-9.312,-13.357,-13.692,-11.16,-11.994,-11.903
80,-10.685,-11.44,-10.801,-13.285,-11.121,-11.4664
82,-13.681,-11.069,-10.435,-24.231,-14.554,-14.794
84,-9.146,-11.506,-12.336,-40.894,-12.788,-17.334
86,-8.391,-10.061,-11.444,-47.048,-14.777,-18.3442
88,-11.103,-13.387,-14.291,-52.539,-11.932,-20.6504
90,-15.187,-18.543,-13.31,-49.013,-25.49,-24.3086
92,-37.225,-13.998,-10.303,-13.761,-31.44,-21.345399999999998
94,-33.236,-13.009,-12.794,-12.807,-33.133,-20.995800000000003
96,-31.497,-11.623,-9.364,-12.088,-36.438,-20.201999999999998
98,-16.625,-11.187,-13.529,-10.499,-40.076,-18.3832
100,-11.479,-9.588,-13.04,-11.929,-39.914,-17.19
