train_step,avg_return_0,avg_return_1,avg_return_2,avg_return_3,avg_return_4,avg_of_avg_returns
2,34.9,8.9,9.5,29.3,9.2,18.36
4,9.3,9.1,10.0,9.7,9.3,9.479999999999999
6,9.3,9.7,9.9,9.9,9.3,9.62
8,9.2,13.5,9.3,9.8,9.4,10.239999999999998
10,9.5,15.3,9.2,9.1,9.6,10.540000000000001
12,9.6,18.5,9.2,9.3,9.3,11.179999999999998
14,9.0,21.0,9.3,9.2,9.6,11.620000000000001
16,9.6,21.9,9.6,9.1,9.7,11.98
18,9.6,17.5,9.0,8.9,9.6,10.92
20,9.3,30.9,9.7,9.5,9.3,13.74
22,9.4,29.5,9.5,9.4,9.7,13.5
24,9.4,25.8,9.8,9.5,9.4,12.78
26,9.3,26.7,9.6,9.2,9.1,12.78
28,9.4,42.8,9.6,9.5,9.5,16.16
30,8.9,40.6,9.3,9.3,9.1,15.439999999999998
32,9.3,41.9,9.6,9.4,9.5,15.940000000000001
34,9.6,37.0,9.4,9.4,9.1,14.9
36,8.9,41.9,8.9,9.6,9.3,15.719999999999999
38,9.3,41.7,9.8,9.3,9.3,15.879999999999999
40,9.6,61.1,9.5,9.8,9.3,19.86
42,9.6,49.9,9.8,17.5,9.5,19.259999999999998
44,9.1,57.0,9.2,43.8,9.0,25.619999999999997
46,10.4,59.1,9.6,101.3,9.5,37.98
48,10.2,59.1,9.0,128.8,9.2,43.260000000000005
50,15.9,72.5,11.4,99.0,9.3,41.620000000000005
52,17.0,64.4,14.3,100.3,9.6,41.12
54,47.1,58.8,29.3,86.5,22.6,48.86
56,42.9,53.3,50.2,88.8,39.4,54.919999999999995
58,45.4,68.1,76.7,67.9,51.5,61.92
60,38.4,58.4,75.1,88.0,53.7,62.71999999999999
62,24.2,76.6,85.2,62.4,59.9,61.660000000000004
64,55.3,87.4,57.6,52.6,67.3,64.03999999999999
66,58.9,67.6,62.1,42.5,61.4,58.5
68,61.8,89.7,49.9,49.2,63.8,62.88000000000001
70,73.4,83.1,45.4,42.3,59.5,60.739999999999995
72,74.7,81.3,48.1,36.8,61.4,60.459999999999994
74,70.9,70.9,57.3,35.1,60.0,58.84000000000001
76,53.5,71.6,42.4,44.3,61.7,54.7
78,46.1,78.6,45.4,69.1,60.9,60.019999999999996
80,52.7,70.5,39.6,57.2,57.6,55.52
82,39.4,93.8,56.2,84.8,66.7,68.17999999999999
84,59.7,84.8,32.3,61.1,71.1,61.8
86,48.6,139.4,41.3,72.3,81.3,76.58000000000001
88,42.1,136.9,40.5,62.8,90.5,74.56
90,39.5,163.5,45.0,51.9,113.8,82.74
92,44.7,173.8,38.3,51.1,139.1,89.4
94,45.8,157.7,37.5,57.7,137.2,87.17999999999999
96,41.0,187.0,64.8,56.8,102.9,90.5
98,50.0,192.2,50.0,42.0,75.7,81.97999999999999
100,43.1,200.0,56.0,57.2,83.7,88.0
