train_step,avg_return_0,avg_return_1,avg_return_2,avg_return_3,avg_return_4,avg_of_avg_returns
2,9.4,13.4,9.2,70.9,14.6,23.5
4,9.7,13.2,8.9,58.3,12.4,20.5
6,9.5,11.9,12.5,43.2,11.7,17.759999999999998
8,9.5,10.4,10.0,53.3,9.1,18.459999999999997
10,9.4,9.8,9.5,43.2,11.2,16.62
12,8.9,9.6,9.7,43.5,19.1,18.160000000000004
14,9.5,9.5,9.3,50.6,20.3,19.84
16,9.5,9.1,9.2,64.9,22.2,22.98
18,9.1,9.7,9.3,66.8,19.9,22.959999999999997
20,8.9,9.2,9.3,64.4,21.3,22.62
22,9.3,9.4,9.3,89.1,45.9,32.6
24,9.3,9.8,9.7,91.3,59.4,35.9
26,9.3,9.6,9.7,91.1,84.0,40.739999999999995
28,17.4,9.6,9.2,110.7,86.2,46.620000000000005
30,52.3,9.5,37.6,102.0,59.2,52.120000000000005
32,87.5,9.8,51.9,103.7,73.1,65.2
34,154.7,10.1,57.1,123.1,76.4,84.28
36,160.6,11.5,60.8,105.4,100.6,87.78
38,136.4,11.5,61.5,118.5,103.4,86.25999999999999
40,107.7,11.3,94.1,135.2,83.6,86.38
42,78.7,34.9,59.3,129.7,120.2,84.55999999999999
44,75.1,34.6,79.7,128.1,95.5,82.6
46,65.7,73.5,66.2,107.5,130.4,88.66
48,66.4,54.4,63.5,77.5,112.3,74.82000000000001
50,109.0,88.9,63.7,53.1,79.4,78.82000000000001
52,141.3,64.7,56.1,60.5,115.1,87.54
54,119.4,76.8,37.7,50.2,84.6,73.73999999999998
56,127.8,68.2,19.7,46.7,97.7,72.02
58,125.8,69.6,10.1,52.9,67.5,65.17999999999999
60,135.3,68.2,9.4,48.8,67.7,65.88
62,142.9,52.8,9.5,54.5,58.5,63.64
64,95.2,49.1,9.5,48.1,64.2,53.220000000000006
66,77.9,44.4,9.5,50.2,62.4,48.88
68,67.4,44.4,9.3,51.7,58.6,46.28
70,63.1,40.9,11.3,63.4,62.2,48.17999999999999
72,52.8,38.9,42.9,55.6,56.7,49.379999999999995
74,51.2,42.1,126.0,58.4,56.2,66.78
76,46.8,33.9,77.7,47.0,57.7,52.61999999999999
78,41.4,34.8,72.6,44.4,60.5,50.739999999999995
80,76.7,37.6,85.6,50.3,69.2,63.879999999999995
82,137.0,40.7,99.2,45.3,61.8,76.8
84,162.8,41.4,106.1,39.6,65.6,83.1
86,176.3,36.4,75.8,39.5,74.6,80.52000000000001
88,138.0,30.4,91.3,37.8,62.2,71.94
90,170.3,27.7,115.0,34.8,65.5,82.66
92,147.9,34.2,65.5,40.0,60.4,69.6
94,166.7,34.2,38.6,40.0,61.4,68.17999999999999
96,170.2,36.9,33.3,30.9,51.9,64.63999999999999
98,183.6,39.7,30.6,30.8,54.9,67.91999999999999
100,182.9,36.6,36.3,31.8,56.8,68.88000000000001
