train_step,avg_return_0,avg_return_1,avg_return_2,avg_return_3,avg_return_4,avg_of_avg_returns
20,9.7,43.8,40.8,9.7,9.2,22.64
40,9.5,9.4,49.3,9.1,9.4,17.339999999999996
60,100.2,18.2,39.3,18.5,9.5,37.14
80,72.6,48.9,34.9,99.6,46.8,60.56
100,34.7,36.6,79.2,44.4,42.2,47.42
120,54.5,43.9,10.7,38.4,42.6,38.019999999999996
140,30.3,21.3,9.9,38.9,35.1,27.1
160,34.3,86.0,9.5,38.0,20.3,37.620000000000005
180,31.2,53.5,23.4,39.0,10.7,31.559999999999995
200,39.5,29.1,29.2,42.1,34.8,34.94
220,36.0,26.0,27.1,36.3,24.0,29.879999999999995
240,29.0,17.1,57.6,36.1,38.1,35.58
260,25.7,148.0,42.6,55.0,35.3,61.31999999999999
280,66.5,108.0,21.1,17.5,29.3,48.480000000000004
300,39.7,136.1,19.2,61.7,30.0,57.339999999999996
320,33.2,122.5,19.2,15.6,44.7,47.04
340,25.4,122.5,20.8,139.9,33.8,68.48
360,38.5,127.8,21.5,54.0,39.7,56.3
380,19.6,156.1,24.3,115.3,46.5,72.36
400,36.0,131.1,20.7,63.2,44.3,59.06
420,28.1,142.2,48.5,106.0,34.4,71.83999999999999
440,40.7,162.8,25.2,165.5,118.5,102.54
460,55.7,154.4,17.6,59.8,141.5,85.8
480,44.7,164.7,111.6,59.2,54.9,87.02
500,32.0,200.0,15.4,126.9,71.4,89.14000000000001
520,38.3,155.4,75.4,45.7,172.2,97.4
540,32.1,9.5,16.2,64.7,117.8,48.06
560,26.7,192.4,119.6,33.5,139.3,102.3
580,39.4,198.6,30.5,60.0,95.1,84.72
600,30.6,174.6,107.1,121.2,93.3,105.35999999999999
620,43.8,109.4,181.5,187.4,160.4,136.5
640,28.9,196.1,16.4,151.4,93.9,97.34
660,43.4,151.9,9.4,86.7,127.5,83.78
680,87.2,200.0,96.6,171.6,160.1,143.1
700,155.7,162.5,92.1,167.6,111.3,137.83999999999997
720,52.1,192.8,171.8,91.9,113.6,124.44000000000001
740,153.3,200.0,94.6,137.6,172.4,151.57999999999998
760,19.9,200.0,24.3,117.0,200.0,112.24000000000001
780,94.4,200.0,127.5,156.3,196.1,154.86
800,13.9,178.8,13.0,92.0,146.7,88.88000000000001
820,125.2,172.6,138.4,90.7,126.0,130.58
840,148.6,189.5,84.8,166.6,148.3,147.56
860,148.4,27.0,124.9,146.1,165.9,122.46
880,23.2,169.2,97.8,170.7,157.7,123.71999999999998
900,94.6,200.0,193.8,158.8,162.4,161.92000000000002
920,75.0,200.0,140.4,146.2,164.8,145.27999999999997
940,163.9,152.3,198.3,138.9,180.0,166.68
960,115.8,200.0,54.4,10.0,170.2,110.08
980,83.2,114.8,118.9,119.0,173.6,121.9
1000,195.3,200.0,11.0,186.4,194.7,157.48000000000002
