train_step,avg_return_0,avg_return_1,avg_return_2,avg_return_3,avg_return_4,avg_of_avg_returns
2,9.3,16.9,14.0,71.3,17.9,25.880000000000003
4,10.0,11.2,37.9,94.8,9.4,32.66
6,9.4,10.3,22.0,87.1,9.4,27.640000000000004
8,10.8,9.8,9.6,50.8,9.6,18.119999999999997
10,9.9,9.2,9.6,10.1,9.5,9.66
12,20.9,9.4,9.5,9.6,9.3,11.74
14,51.7,9.1,9.2,9.5,9.5,17.8
16,54.8,9.3,9.2,9.5,9.5,18.46
18,62.7,9.6,9.4,9.3,9.7,20.14
20,60.9,8.9,12.6,9.1,9.8,20.259999999999998
22,66.6,9.4,22.6,9.5,9.5,23.52
24,72.3,9.5,32.2,9.4,9.2,26.52
26,62.6,9.1,39.9,9.1,9.5,26.04
28,86.4,9.1,70.4,9.5,9.8,37.040000000000006
30,52.4,9.2,57.0,9.5,9.6,27.54
32,65.4,8.9,48.1,9.5,9.9,28.360000000000003
34,57.4,9.9,40.3,9.0,10.5,25.419999999999998
36,60.1,8.7,46.0,9.3,14.9,27.8
38,58.1,9.3,48.2,9.8,24.5,29.98
40,50.4,9.3,42.8,9.3,90.8,40.519999999999996
42,49.8,9.3,44.9,9.4,14.0,25.48
44,49.0,9.1,90.4,8.9,14.1,34.3
46,44.1,9.0,66.3,9.6,65.3,38.86
48,49.9,9.6,64.2,9.2,41.7,34.92
50,44.9,9.6,60.5,9.4,54.4,35.760000000000005
52,54.4,9.4,61.6,9.3,64.1,39.760000000000005
54,57.2,9.5,65.3,43.2,64.1,47.86
56,50.3,9.2,46.7,56.1,75.7,47.6
58,47.1,10.7,65.1,75.8,72.2,54.17999999999999
60,42.3,9.2,68.2,69.4,60.4,49.900000000000006
62,39.5,12.2,65.6,78.1,57.2,50.519999999999996
64,39.9,10.1,59.9,59.4,76.1,49.08
66,42.2,11.2,64.6,60.7,76.6,51.059999999999995
68,42.8,17.2,73.0,62.6,73.5,53.82000000000001
70,61.9,20.1,90.8,54.2,66.5,58.7
72,35.4,25.2,111.9,49.1,68.8,58.08
74,34.8,47.4,147.8,47.5,53.8,66.26
76,31.6,42.6,107.6,56.7,50.9,57.879999999999995
78,53.0,44.8,95.8,51.5,35.8,56.17999999999999
80,43.2,48.9,84.0,60.0,26.8,52.58
82,31.1,38.7,97.2,53.0,9.4,45.88
84,42.0,39.0,72.0,48.6,9.3,42.18
86,40.8,34.7,61.8,43.9,9.4,38.120000000000005
88,49.9,43.1,74.4,47.9,9.0,44.86
90,30.1,26.2,55.6,38.1,9.7,31.939999999999998
92,44.9,34.3,55.3,49.0,13.6,39.42
94,35.3,34.7,44.0,41.3,28.0,36.660000000000004
96,36.8,24.5,52.0,48.7,33.5,39.1
98,33.0,38.6,44.4,54.7,48.6,43.86
100,36.5,30.8,37.6,42.2,47.2,38.86
