train_step,avg_return_0,avg_return_1,avg_return_2,avg_return_3,avg_return_4,avg_of_avg_returns
0,-240.633,-465.842,-240.688,-468.388,-272.274,-337.56499999999994
200,-342.678,-209.127,-255.905,-347.932,-333.596,-297.8476
400,-370.717,-359.866,-346.112,-387.259,-282.48,-349.28679999999997
600,-246.004,-294.477,-233.896,-323.234,-270.474,-273.61699999999996
800,-325.907,-317.091,-241.16,-389.681,-352.082,-325.1842
1000,-408.803,-322.574,-434.487,-435.849,-304.737,-381.29
1200,-299.858,-238.576,-298.429,-137.997,-345.974,-264.16679999999997
1400,-428.385,-414.919,-415.056,-123.87,-421.775,-360.80100000000004
1600,-510.602,-348.554,-222.515,-424.255,-392.863,-379.7578
1800,-422.1,-350.62,-335.477,-510.615,-234.473,-370.65700000000004
2000,-472.582,-381.418,-486.087,-312.616,-362.031,-402.9468
2200,-354.211,-303.2,-306.414,-412.474,-416.32,-358.5238
2400,-556.563,-239.113,-219.388,-488.168,-422.189,-385.0842
2600,-425.374,-444.535,-396.025,-423.429,-174.79,-372.83060000000006
2800,-426.685,-297.569,-261.591,-410.758,-350.513,-349.4232
3000,-448.699,-478.574,-186.407,-360.784,-267.484,-348.3896
3200,-343.161,-598.021,-340.269,-341.904,-385.498,-401.7706
3400,-130.613,-303.7,-311.498,-459.211,-308.68,-302.7404
3600,-307.886,-566.608,-444.338,-393.366,-524.492,-447.3379999999999
3800,-248.539,-438.37,-350.994,-520.004,-446.995,-400.98040000000003
4000,-319.77,-667.59,-478.074,-372.154,-235.252,-414.56800000000004
4200,-307.519,-499.216,-196.162,-337.914,-474.131,-362.9884
4400,-553.414,-234.514,-272.194,-532.339,-336.34,-385.76020000000005
4600,-543.773,-205.107,-323.718,-314.034,-137.835,-304.89340000000004
4800,-246.409,-499.865,-623.179,-356.614,-397.495,-424.7124
5000,-451.912,-441.528,-367.071,-341.032,-424.773,-405.2632
5200,-375.807,-317.124,-384.662,-391.16,-354.629,-364.6764
5400,-385.146,-532.802,-275.45,-405.185,-227.765,-365.26959999999997
5600,-270.015,-301.482,-403.642,-224.458,-220.408,-284.00100000000003
5800,-423.121,-420.777,-438.571,-411.344,-354.167,-409.596
6000,-386.433,-471.59,-324.455,-499.302,-427.169,-421.7897999999999
6200,-503.203,-545.293,-237.658,-483.318,-364.284,-426.7512
6400,-329.527,-345.774,-398.194,-220.22,-292.145,-317.17199999999997
6600,-521.654,-314.57,-329.013,-472.359,-607.285,-448.97619999999995
6800,-297.761,-424.7,-187.59,-580.383,-463.063,-390.6994000000001
7000,-302.323,-503.934,-202.661,-395.945,-331.657,-347.304
7200,-219.551,-405.619,-395.82,-316.475,-136.664,-294.8258
7400,-489.289,-284.202,-285.813,-511.746,-519.809,-418.1718000000001
7600,-358.698,-457.243,-430.644,-315.606,-362.953,-385.0288
7800,-440.162,-192.126,-369.073,-231.951,-489.176,-344.4976
8000,-332.651,-332.192,-413.455,-402.003,-208.252,-337.7106
8200,-393.441,-271.597,-494.539,-404.55,-518.635,-416.5523999999999
8400,-279.445,-375.919,-266.449,-472.582,-406.016,-360.0822
8600,-234.452,-330.724,-317.492,-546.306,-388.517,-363.4982
8800,-395.163,-485.206,-121.664,-343.217,-212.014,-311.4528
9000,-432.747,-657.586,-473.258,-270.051,-496.748,-466.078
9200,-337.982,-353.662,-254.649,-389.435,-184.075,-303.9606
9400,-483.442,-435.833,-363.287,-384.885,-359.657,-405.4208
9600,-330.909,-322.618,-309.964,-342.976,-511.609,-363.6152
9800,-466.24,-255.451,-287.76,-174.479,-181.854,-273.15680000000003
