train_step,avg_return_0,avg_return_1,avg_return_2,avg_return_3,avg_return_4,avg_of_avg_returns
0,-10.89,-46.68,-94.367,-58.793,-107.876,-63.721199999999996
200,-11.22,-11.24,-9.723,-11.677,-9.381,-10.6482
400,-11.839,-11.265,-12.625,-15.379,-22.456,-14.712799999999998
600,-17.083,-27.845,-11.641,-50.222,-45.203,-30.3988
800,-12.961,-11.342,-12.871,-107.362,-41.672,-37.2416
1000,-13.058,-9.144,-50.333,-97.256,-102.744,-54.50699999999999
1200,-21.901,-13.319,-14.339,-62.317,-33.111,-28.9974
1400,-12.115,-18.634,-19.373,-16.08,-24.831,-18.2066
1600,-13.371,-21.005,-13.17,-13.822,-12.55,-14.783599999999998
1800,-20.038,-26.191,-16.657,-13.631,-14.038,-18.110999999999997
2000,-13.623,-22.472,-16.595,-27.353,-22.755,-20.5596
2200,-10.512,-14.909,-16.62,-15.267,-21.598,-15.781199999999998
2400,-11.09,-11.585,-14.022,-13.579,-27.805,-15.616200000000001
2600,-14.421,-13.183,-13.992,-61.431,-13.557,-23.3168
2800,-11.158,-11.24,-15.046,-25.399,-22.422,-17.053
3000,-12.542,-9.533,-16.484,-19.211,-13.908,-14.3356
3200,-12.863,-17.561,-16.114,-22.842,-14.529,-16.781799999999997
3400,-11.022,-13.377,-14.858,-41.155,-24.657,-21.0138
3600,-9.979,-11.089,-25.43,-15.503,-15.218,-15.4438
3800,-11.238,-14.442,-13.652,-23.009,-21.539,-16.776
4000,-11.77,-15.379,-13.669,-14.566,-10.76,-13.228800000000001
4200,-10.665,-13.329,-12.16,-14.603,-11.616,-12.474599999999999
4400,-12.078,-12.455,-10.865,-16.825,-11.488,-12.7422
4600,-11.184,-14.085,-12.37,-13.684,-13.531,-12.9708
4800,-10.515,-11.406,-15.472,-19.374,-8.475,-13.048399999999997
5000,-9.775,-14.854,-15.541,-12.336,-9.026,-12.3064
5200,-12.912,-11.082,-11.689,-13.093,-10.069,-11.769
5400,-13.818,-10.646,-13.515,-8.453,-11.242,-11.5348
5600,-10.942,-9.759,-12.741,-14.016,-11.782,-11.847999999999999
5800,-10.716,-10.984,-12.574,-12.598,-12.226,-11.8196
6000,-11.003,-12.012,-10.1,-9.734,-9.945,-10.558800000000002
6200,-13.42,-10.03,-11.223,-10.753,-9.51,-10.9872
6400,-13.226,-9.227,-9.558,-14.057,-8.106,-10.834800000000001
6600,-13.521,-12.631,-11.392,-10.831,-10.037,-11.6824
6800,-11.538,-11.597,-13.121,-10.795,-8.321,-11.0744
7000,-12.558,-11.779,-15.092,-9.954,-12.642,-12.405000000000001
7200,-11.855,-9.188,-11.398,-9.35,-11.094,-10.577000000000002
7400,-11.619,-11.441,-10.554,-11.783,-10.435,-11.166400000000001
7600,-9.593,-10.895,-15.317,-11.104,-7.763,-10.9344
7800,-11.221,-10.298,-6.736,-11.937,-22.114,-12.4612
8000,-12.742,-11.017,-14.342,-11.392,-12.855,-12.4696
8200,-11.865,-10.406,-13.411,-11.346,-13.226,-12.0508
8400,-11.623,-10.97,-12.317,-11.059,-9.303,-11.054399999999998
8600,-9.652,-11.07,-10.7,-10.688,-11.364,-10.6948
8800,-12.346,-11.461,-10.326,-8.135,-11.237,-10.701
9000,-13.021,-10.906,-11.599,-10.779,-11.073,-11.475599999999998
9200,-11.786,-10.262,-9.662,-11.95,-8.883,-10.508599999999998
9400,-12.121,-7.722,-10.85,-9.698,-13.26,-10.7302
9600,-9.41,-12.558,-10.643,-11.936,-8.796,-10.668600000000001
9800,-14.237,-8.904,-9.704,-11.161,-12.672,-11.3356
