train_step,avg_return_0,avg_return_1,avg_return_2,avg_return_3,avg_return_4,avg_of_avg_returns
0,-286.736,-363.868,-307.478,-345.006,-255.172,-311.65200000000004
200,-419.699,-354.416,-472.286,-344.767,-435.752,-405.384
400,-399.608,-311.099,-352.232,-272.801,-542.28,-375.604
600,-285.813,-481.462,-237.908,-297.698,-333.121,-327.2004
800,-374.055,-366.99,-314.844,-500.87,-437.374,-398.8266
1000,-389.412,-328.98,-320.136,-517.472,-193.466,-349.8932
1200,-254.976,-396.939,-429.218,-314.287,-365.973,-352.2786
1400,-266.916,-330.051,-501.489,-407.278,-191.101,-339.367
1600,-434.472,-365.17,-548.324,-308.584,-293.007,-389.9114
1800,-160.448,-275.641,-473.098,-369.971,-420.621,-339.9558
2000,-342.332,-237.199,-240.1,-419.019,-305.942,-308.9184
2200,-322.473,-424.394,-326.037,-403.062,-213.576,-337.9084
2400,-388.638,-151.896,-485.359,-449.476,-419.706,-379.01500000000004
2600,-501.567,-300.629,-171.134,-287.217,-341.596,-320.4286
2800,-374.389,-275.079,-239.328,-373.097,-353.109,-323.0004
3000,-125.332,-419.899,-555.891,-211.08,-430.939,-348.6282
3200,-225.448,-414.664,-226.156,-482.512,-297.11,-329.178
3400,-362.155,-248.645,-407.84,-435.721,-434.818,-377.83579999999995
3600,-194.894,-393.716,-174.695,-514.856,-334.198,-322.4718
3800,-330.626,-375.649,-527.784,-559.515,-266.914,-412.09760000000006
4000,-361.05,-407.178,-225.055,-268.471,-215.702,-295.49120000000005
4200,-403.869,-409.408,-363.921,-354.02,-405.329,-387.3094
4400,-356.019,-153.642,-341.45,-394.117,-568.539,-362.7534
4600,-423.499,-513.615,-214.751,-294.261,-196.59,-328.54319999999996
4800,-256.584,-331.363,-378.122,-322.613,-424.799,-342.6962
5000,-531.743,-315.307,-209.754,-415.227,-317.509,-357.908
5200,-364.818,-183.608,-209.842,-428.082,-494.085,-336.087
5400,-419.434,-348.614,-418.838,-350.389,-338.885,-375.232
5600,-346.257,-312.681,-216.849,-262.281,-421.95,-312.0036
5800,-502.831,-406.476,-362.866,-268.32,-413.696,-390.83779999999996
6000,-401.625,-358.119,-411.114,-231.425,-283.01,-337.05859999999996
6200,-331.991,-555.907,-243.451,-488.408,-299.943,-383.94
6400,-316.388,-362.656,-159.186,-302.919,-446.506,-317.53099999999995
6600,-222.595,-408.43,-344.511,-519.779,-240.974,-347.2578
6800,-422.683,-241.375,-258.456,-332.747,-155.522,-282.15659999999997
7000,-396.148,-276.054,-390.984,-503.826,-524.535,-418.3094
7200,-311.512,-501.041,-308.699,-316.233,-451.776,-377.8522
7400,-300.766,-395.17,-321.062,-310.059,-289.504,-323.3122
7600,-300.451,-407.975,-348.934,-505.353,-356.011,-383.74480000000005
7800,-383.485,-564.962,-421.468,-276.495,-146.885,-358.659
8000,-264.878,-411.13,-532.88,-428.162,-196.823,-366.7746
8200,-508.311,-331.198,-148.421,-230.121,-481.708,-339.95180000000005
8400,-554.625,-302.314,-362.286,-324.961,-381.098,-385.0568
8600,-458.522,-383.331,-318.427,-453.628,-500.501,-422.8818
8800,-506.744,-497.113,-450.3,-263.231,-528.225,-449.1226
9000,-255.622,-310.469,-454.391,-238.897,-579.54,-367.7838
9200,-362.951,-328.922,-171.493,-252.7,-280.431,-279.2994
9400,-183.496,-383.797,-365.433,-327.147,-441.41,-340.25660000000005
9600,-364.237,-236.36,-384.197,-310.643,-297.973,-318.68199999999996
9800,-251.832,-239.078,-295.212,-244.507,-318.071,-269.73999999999995
