train_step,avg_return_0,avg_return_1,avg_return_2,avg_return_3,avg_return_4,avg_of_avg_returns
0,-82.368,-59.521,-11.848,-38.155,-57.72,-49.9224
100,-11.206,-14.998,-12.061,-12.531,-14.472,-13.0536
200,-61.699,-61.643,-13.867,-61.413,-14.944,-42.7132
300,-10.036,-14.519,-58.413,-57.487,-12.942,-30.679399999999998
400,-10.291,-107.243,-13.346,-9.388,-57.766,-39.6068
500,-13.43,-12.065,-12.235,-13.384,-10.237,-12.270199999999999
600,-12.185,-12.517,-13.646,-11.993,-12.353,-12.5388
700,-10.553,-13.336,-10.504,-11.682,-11.925,-11.6
800,-12.374,-13.835,-12.74,-9.858,-12.775,-12.3164
900,-14.536,-9.738,-10.018,-10.149,-12.846,-11.457400000000002
1000,-13.652,-10.01,-8.853,-9.482,-12.608,-10.921000000000001
1100,-10.388,-13.103,-12.161,-12.746,-8.363,-11.3522
1200,-13.287,-11.508,-10.937,-13.469,-10.394,-11.919
1300,-11.464,-11.767,-10.154,-11.516,-9.188,-10.817800000000002
1400,-12.233,-10.508,-11.203,-11.435,-13.902,-11.856200000000001
1500,-13.454,-12.847,-8.252,-8.306,-9.081,-10.388
1600,-12.79,-13.0,-9.404,-9.819,-11.228,-11.2482
1700,-13.903,-57.428,-12.613,-12.344,-9.845,-21.226599999999998
1800,-12.097,-13.179,-10.292,-14.801,-11.036,-12.281
1900,-61.827,-11.998,-9.162,-11.798,-10.331,-21.023200000000003
2000,-12.386,-12.658,-12.424,-11.507,-9.999,-11.794799999999999
2100,-9.927,-11.388,-9.916,-13.717,-11.446,-11.2788
2200,-11.258,-13.299,-10.413,-12.258,-12.652,-11.975999999999999
2300,-12.56,-13.761,-12.048,-11.819,-11.811,-12.3998
2400,-12.122,-11.842,-10.786,-7.644,-11.262,-10.7312
2500,-12.362,-13.676,-14.165,-61.246,-12.341,-22.758000000000003
2600,-12.47,-13.894,-10.507,-12.109,-9.862,-11.768400000000002
2700,-11.032,-13.069,-9.679,-9.542,-13.343,-11.333000000000002
2800,-12.413,-11.315,-13.349,-11.44,-13.075,-12.3184
2900,-10.081,-8.98,-11.63,-13.14,-11.777,-11.1216
3000,-12.995,-12.855,-12.934,-13.121,-9.368,-12.2546
3100,-12.185,-57.366,-11.508,-10.171,-11.49,-20.543999999999997
3200,-12.613,-7.228,-13.595,-14.033,-9.775,-11.4488
3300,-11.754,-12.284,-9.858,-12.254,-10.442,-11.3184
3400,-13.355,-12.109,-11.127,-12.295,-12.423,-12.261800000000001
3500,-13.772,-13.33,-11.153,-11.853,-13.641,-12.7498
3600,-10.833,-12.071,-9.804,-11.444,-12.267,-11.2838
3700,-11.395,-12.384,-13.93,-11.327,-10.358,-11.878800000000002
3800,-10.317,-13.875,-11.511,-11.669,-8.89,-11.2524
3900,-11.634,-11.849,-10.658,-12.603,-11.424,-11.6336
4000,-11.635,-14.565,-12.65,-12.916,-11.259,-12.605
4100,-12.893,-13.596,-13.806,-11.964,-12.896,-13.031
4200,-11.201,-14.468,-12.362,-9.868,-13.472,-12.2742
4300,-8.438,-10.375,-12.216,-9.881,-10.034,-10.1888
4400,-11.345,-9.916,-13.824,-8.86,-11.948,-11.1786
4500,-13.514,-13.771,-12.914,-14.369,-12.02,-13.317599999999999
4600,-11.878,-11.224,-12.861,-12.272,-10.475,-11.742
4700,-11.173,-8.726,-10.121,-12.506,-10.41,-10.587200000000001
4800,-11.638,-13.689,-13.095,-12.911,-13.365,-12.939599999999999
4900,-10.34,-11.675,-9.875,-11.278,-10.639,-10.7614
