train_step,avg_return_0,avg_return_1,avg_return_2,avg_return_3,avg_return_4,avg_of_avg_returns
0,-463.487,-351.461,-540.122,-688.123,-471.398,-502.91820000000007
1000,-400.687,-220.34,-422.011,-293.722,-262.894,-319.9308
2000,-358.771,-110.167,-436.158,-318.076,-239.831,-292.6006
3000,-393.436,-115.274,-553.026,-488.049,-323.585,-374.674
4000,-339.334,-359.169,-518.553,-369.998,-599.358,-437.28240000000005
5000,-423.033,-172.09,-536.059,-267.455,-449.023,-369.532
6000,-425.047,-169.28,-429.161,-224.461,-363.07,-322.2038
7000,-465.645,-134.069,-320.121,-277.042,-266.353,-292.646
8000,-275.997,-147.934,-292.447,-399.947,-293.64,-281.99300000000005
9000,-301.008,-244.84,-258.284,-297.169,-278.64,-275.98819999999995
10000,-295.679,-145.988,-256.47,-331.949,-288.642,-263.7456
11000,-229.841,-121.957,-271.168,-294.052,-281.167,-239.637
12000,-347.795,-181.133,-247.551,-160.133,-274.857,-242.2938
13000,-201.427,-185.32,-180.471,-254.323,-296.872,-223.6826
14000,-203.358,-196.898,-228.376,-181.855,-289.798,-220.05699999999996
15000,-222.281,-188.242,-239.753,-154.665,-296.918,-220.37179999999998
16000,-146.382,-144.897,-241.851,-150.729,-276.545,-192.0808
17000,-133.108,-204.816,-282.829,-222.221,-294.03,-227.40079999999998
18000,-205.107,-139.948,-225.884,-157.13,-315.935,-208.80079999999998
19000,-200.121,-220.608,-260.638,-295.75,-278.253,-251.07399999999998
20000,-204.064,-148.553,-258.29,-178.452,-286.626,-215.19699999999997
21000,-215.727,-158.177,-237.65,-340.924,-278.132,-246.12199999999999
22000,-195.919,-167.985,-258.848,-110.547,-304.97,-207.6538
23000,-210.667,-294.475,-280.176,-252.567,-285.716,-264.72020000000003
24000,-203.553,-218.577,-215.411,-334.474,-302.066,-254.81619999999998
25000,-212.778,-138.456,-226.44,-158.465,-286.623,-204.55239999999998
26000,-198.742,-266.413,-301.667,-114.178,-292.161,-234.63219999999995
27000,-210.037,-191.177,-256.105,-315.708,-285.869,-251.77920000000003
28000,-210.0,-139.202,-270.126,-232.994,-360.454,-242.5552
29000,-201.468,-178.29,-205.123,-275.873,-266.533,-225.45739999999995
30000,-204.012,-165.534,-197.437,-135.669,-292.782,-199.08679999999998
31000,-218.282,-216.649,-238.913,-202.983,-359.532,-247.27179999999998
32000,-217.635,-176.392,-199.834,-393.885,-320.375,-261.62420000000003
33000,-229.358,-293.295,-243.184,-290.259,-271.58,-265.5352
34000,-207.044,-158.643,-238.961,-173.508,-342.009,-224.033
35000,-197.048,-179.888,-285.629,-186.7,-383.799,-246.61280000000002
36000,-194.771,-150.957,-174.051,-247.319,-343.055,-222.0306
37000,-205.751,-143.015,-262.966,-305.928,-137.658,-211.0636
38000,-206.904,-191.765,-256.567,-275.874,-325.608,-251.3436
39000,-214.33,-134.236,-264.233,-250.944,-329.271,-238.60279999999997
40000,-202.241,-120.172,-267.131,-259.849,-396.06,-249.0906
41000,-220.451,-216.556,-193.956,-237.025,-357.762,-245.15
42000,-203.137,-117.227,-233.017,-378.421,-303.707,-247.1018
43000,-232.987,-157.547,-213.548,-260.641,-216.285,-216.2016
44000,-188.212,-177.549,-247.356,-249.463,-284.935,-229.503
45000,-195.165,-175.757,-211.397,-173.111,-344.431,-219.9722
46000,-204.137,-144.449,-224.802,-268.857,-376.398,-243.7286
47000,-208.584,-111.24,-240.048,-196.355,-377.903,-226.82600000000002
48000,-203.277,-195.271,-228.822,-252.63,-287.874,-233.5748
49000,-216.557,-134.141,-263.02,-127.348,-361.138,-220.4408
