train_step,avg_return_0,avg_return_1,avg_return_2,avg_return_3,avg_return_4,avg_of_avg_returns
2,38.2,11.1,13.6,9.8,9.4,16.42
4,56.8,9.5,15.8,9.0,9.3,20.08
6,166.8,8.9,16.0,13.1,8.8,42.720000000000006
8,128.4,9.2,12.1,20.9,9.5,36.019999999999996
10,109.5,9.5,11.9,22.8,9.5,32.64
12,94.7,9.5,9.0,9.0,9.6,26.360000000000003
14,99.9,9.5,13.0,9.7,9.3,28.28
16,92.0,9.5,9.5,9.9,9.4,26.060000000000002
18,85.8,9.2,9.4,9.7,9.4,24.700000000000003
20,90.5,9.1,9.4,9.3,9.4,25.54
22,48.8,9.1,9.3,9.4,9.2,17.160000000000004
24,71.7,9.6,9.8,9.2,9.4,21.94
26,62.2,17.1,9.3,9.4,9.3,21.46
28,63.8,41.6,9.4,9.2,9.2,26.640000000000004
30,73.3,59.1,9.6,9.1,9.6,32.14
32,100.7,64.8,9.5,9.2,10.5,38.94
34,124.0,61.6,22.0,9.6,56.5,54.739999999999995
36,75.5,80.5,47.9,9.4,65.3,55.720000000000006
38,129.7,72.9,56.3,41.5,46.6,69.4
40,73.6,73.5,103.5,57.7,60.8,73.82000000000001
42,103.8,92.8,69.7,71.2,55.8,78.66
44,75.8,132.8,98.1,81.9,55.3,88.78
46,75.7,103.0,91.8,85.1,48.9,80.9
48,91.9,88.5,89.3,97.5,64.0,86.24
50,129.4,94.6,106.9,83.0,56.1,94.0
52,86.4,87.9,105.7,75.4,49.6,81.0
54,107.5,84.4,102.7,76.6,91.6,92.56000000000002
56,92.5,66.0,114.3,81.0,64.9,83.74000000000001
58,92.4,65.7,125.4,92.6,63.1,87.84
60,94.2,56.0,115.6,91.8,73.9,86.3
62,103.5,68.5,87.0,104.7,98.8,92.5
64,67.2,76.2,140.6,98.2,70.7,90.58
66,77.2,83.7,126.0,116.1,55.0,91.6
68,89.4,123.3,81.3,75.0,72.5,88.3
70,108.9,100.3,93.8,63.5,102.8,93.86
72,100.5,85.8,86.4,52.5,99.5,84.94000000000001
74,107.9,90.4,127.3,44.8,73.6,88.8
76,92.1,107.7,91.1,40.9,90.2,84.39999999999999
78,82.6,104.2,83.9,58.9,96.4,85.2
80,77.1,81.4,76.2,58.4,55.6,69.74
82,76.5,90.2,57.9,71.0,89.7,77.06
84,82.8,80.0,57.8,107.3,83.7,82.32000000000001
86,92.4,87.3,69.4,154.5,80.7,96.86
88,96.7,87.8,60.0,188.4,96.2,105.82000000000001
90,97.0,56.2,68.4,117.6,83.1,84.46
92,98.3,58.1,63.7,143.8,73.9,87.56000000000002
94,95.9,60.4,75.3,151.4,101.2,96.84
96,102.2,93.2,93.4,142.9,96.4,105.62
98,81.5,149.2,80.5,144.2,101.4,111.35999999999999
100,111.3,124.8,57.9,164.7,57.0,103.14000000000001
