train_step,avg_return_0,avg_return_1,avg_return_2,avg_return_3,avg_return_4,avg_of_avg_returns
100,9.0,9.0,9.4,9.2,9.5,9.219999999999999
200,9.5,9.3,9.4,9.2,9.3,9.34
300,9.3,9.5,9.8,9.7,9.3,9.52
400,8.8,8.9,9.4,9.0,8.8,8.98
500,9.7,9.2,9.7,9.5,9.7,9.559999999999999
600,9.5,9.5,9.3,9.4,9.6,9.46
700,9.4,9.3,9.6,9.3,9.2,9.360000000000003
800,9.1,9.5,9.6,9.0,9.8,9.4
900,9.5,9.4,9.4,9.5,9.6,9.48
1000,9.7,9.7,9.3,9.6,9.8,9.62
1100,9.5,9.5,9.5,9.5,9.7,9.540000000000001
1200,9.6,9.2,9.7,9.5,8.8,9.36
1300,9.1,9.2,9.5,9.6,9.0,9.28
1400,9.3,9.5,9.1,8.8,9.4,9.22
1500,9.5,9.7,9.4,9.1,9.4,9.42
1600,9.1,9.5,9.2,9.2,9.5,9.3
1700,9.2,9.4,9.0,9.4,9.1,9.22
1800,9.3,9.3,9.4,9.3,9.3,9.319999999999999
1900,9.4,9.5,9.4,9.4,9.3,9.4
2000,9.1,9.4,9.3,9.2,9.6,9.32
2100,9.4,8.9,9.4,9.8,9.2,9.34
2200,9.7,9.4,9.5,9.2,9.3,9.419999999999998
2300,9.2,9.4,9.7,9.4,9.9,9.52
2400,8.9,9.1,9.5,9.3,9.4,9.239999999999998
2500,9.6,9.4,9.2,9.7,9.5,9.48
2600,9.2,9.4,9.8,9.1,9.6,9.42
2700,9.3,9.6,9.1,9.3,9.0,9.26
2800,8.9,9.2,9.5,9.7,8.8,9.219999999999999
2900,8.9,9.9,9.4,9.0,9.6,9.360000000000001
3000,9.1,9.0,9.2,9.8,9.3,9.280000000000001
3100,9.4,9.1,9.9,9.3,9.6,9.46
3200,9.1,9.4,9.7,9.3,9.0,9.3
3300,9.4,8.9,9.5,9.5,9.4,9.34
3400,9.8,9.4,9.5,9.2,9.3,9.440000000000001
3500,8.9,9.6,8.9,9.4,9.5,9.26
3600,9.0,9.2,9.6,9.2,8.9,9.18
3700,9.1,9.3,9.5,9.9,9.5,9.459999999999999
3800,9.3,9.0,9.5,9.4,9.4,9.32
3900,9.7,9.2,9.3,9.4,9.3,9.38
4000,9.2,9.3,9.5,9.7,9.0,9.34
4100,9.3,9.2,9.2,9.4,9.2,9.26
4200,9.1,9.5,9.1,9.3,9.2,9.24
4300,9.1,9.2,9.1,9.5,9.4,9.26
4400,9.1,9.3,9.7,9.3,9.2,9.319999999999999
4500,9.3,9.4,9.1,9.5,9.2,9.3
4600,9.1,9.4,9.7,9.5,9.4,9.42
4700,9.4,9.5,9.4,9.5,9.7,9.5
4800,9.6,9.5,9.3,9.5,9.3,9.440000000000001
4900,9.4,8.9,9.2,9.5,9.1,9.22
5000,9.5,8.9,9.1,9.0,9.7,9.24
