train_step,avg_return_0,avg_return_1,avg_return_2,avg_return_3,avg_return_4,avg_of_avg_returns
20,9.3,9.5,9.7,9.9,9.8,9.64
40,42.5,9.4,42.4,9.4,76.6,36.06
60,9.0,9.7,78.3,55.5,41.0,38.7
80,131.4,23.7,167.7,47.7,73.3,88.75999999999999
100,121.9,10.9,77.5,32.7,70.3,62.660000000000004
120,108.3,42.6,67.8,38.6,76.5,66.76
140,73.2,98.9,77.3,38.6,49.4,67.48
160,105.6,106.4,52.8,38.9,45.2,69.78
180,44.8,60.9,42.7,23.4,63.5,47.059999999999995
200,63.9,62.9,84.7,72.8,41.0,65.06
220,43.0,49.6,165.4,118.6,58.3,86.98
240,39.4,67.0,86.6,99.7,43.7,67.28
260,46.8,48.7,72.1,103.4,200.0,94.2
280,40.7,73.0,80.8,72.7,168.6,87.16
300,9.6,65.5,139.5,155.4,150.2,104.04
320,59.1,57.4,60.1,162.6,200.0,107.84
340,75.3,82.6,56.4,107.2,192.6,102.82000000000001
360,143.3,66.2,29.6,191.7,191.8,124.51999999999998
380,136.3,83.4,19.8,59.0,190.4,97.78
400,32.1,73.5,60.0,102.0,200.0,93.52000000000001
420,124.7,78.7,50.4,27.3,115.9,79.4
440,155.3,84.6,73.4,101.3,200.0,122.92
460,116.0,89.5,197.9,200.0,200.0,160.68
480,92.0,83.1,118.0,78.2,195.5,113.35999999999999
500,130.3,86.6,199.8,199.4,112.8,145.78
520,97.1,76.5,149.1,26.8,200.0,109.9
540,95.5,185.7,112.8,60.7,189.7,128.88
560,123.0,38.5,200.0,38.6,200.0,120.02000000000001
580,82.5,75.1,200.0,39.0,200.0,119.32000000000001
600,141.2,140.5,200.0,15.5,168.6,133.16
620,121.3,55.5,130.4,111.8,119.0,107.6
640,134.2,170.3,200.0,135.7,57.7,139.58
660,150.7,70.2,200.0,71.8,199.4,138.42000000000002
680,91.5,172.7,200.0,60.1,170.7,139.0
700,125.5,165.3,200.0,64.6,199.0,150.88
720,43.1,185.5,200.0,182.6,171.6,156.56
740,147.7,147.3,189.6,192.9,197.0,174.9
760,56.5,116.6,185.0,174.3,174.9,141.46
780,57.7,104.9,200.0,199.3,164.4,145.26000000000002
800,41.5,173.6,193.8,133.7,145.5,137.61999999999998
820,64.0,119.0,200.0,200.0,191.8,154.95999999999998
840,84.9,159.1,200.0,183.1,166.8,158.78000000000003
860,146.6,182.3,200.0,200.0,195.0,184.78
880,143.3,157.1,144.8,200.0,163.8,161.8
900,87.1,132.2,162.3,181.6,200.0,152.64000000000001
920,56.6,190.0,196.8,200.0,188.4,166.35999999999999
940,63.1,123.9,162.6,188.7,188.2,145.3
960,157.7,187.8,170.2,199.2,200.0,182.98000000000002
980,54.8,166.9,152.8,200.0,182.2,151.34
1000,113.0,129.8,192.7,175.1,171.9,156.5
