train_step,avg_return_0,avg_return_1,avg_return_2,avg_return_3,avg_return_4,avg_of_avg_returns
0,-354.607,-493.472,-360.914,-373.898,-609.504,-438.479
200,-383.892,-277.537,-379.527,-378.478,-342.859,-352.4586
400,-224.567,-239.759,-374.269,-137.495,-411.591,-277.5362
600,-353.883,-187.662,-340.06,-452.099,-300.916,-326.924
800,-446.804,-291.193,-141.631,-451.021,-388.378,-343.80539999999996
1000,-330.256,-381.082,-294.393,-280.175,-401.124,-337.406
1200,-372.401,-408.714,-109.646,-354.305,-190.302,-287.0736
1400,-298.064,-325.139,-534.934,-277.04,-369.996,-361.03459999999995
1600,-475.3,-321.547,-283.584,-416.671,-415.303,-382.48100000000005
1800,-320.237,-458.91,-597.119,-446.32,-342.793,-433.07579999999996
2000,-274.342,-407.856,-408.503,-269.666,-368.42,-345.7574
2200,-397.219,-151.808,-371.875,-344.799,-435.347,-340.2096
2400,-399.518,-232.362,-331.128,-463.352,-214.175,-328.107
2600,-398.672,-398.922,-466.119,-233.047,-378.409,-375.03380000000004
2800,-231.055,-325.204,-546.258,-270.183,-222.577,-319.0554
3000,-602.44,-461.338,-187.159,-178.69,-329.859,-351.8972
3200,-350.486,-159.797,-373.959,-245.369,-229.015,-271.7252
3400,-193.72,-468.754,-600.469,-199.675,-272.09,-346.9416
3600,-361.295,-338.958,-379.182,-289.685,-199.448,-313.7136
3800,-316.712,-346.845,-374.375,-132.352,-117.396,-257.536
4000,-492.513,-196.396,-233.608,-251.012,-264.464,-287.5986
4200,-299.108,-506.969,-297.341,-275.641,-314.431,-338.69800000000004
4400,-487.387,-417.837,-422.458,-161.973,-296.443,-357.2196
4600,-394.485,-204.093,-176.346,-291.614,-148.102,-242.92800000000003
4800,-287.978,-407.83,-409.396,-206.773,-188.557,-300.10679999999996
5000,-243.045,-484.858,-462.431,-286.821,-467.728,-388.9766000000001
5200,-180.08,-373.819,-304.643,-336.942,-376.422,-314.3812
5400,-239.447,-368.275,-151.768,-431.637,-383.716,-314.9686
5600,-246.377,-317.413,-177.254,-284.297,-352.543,-275.5768
5800,-142.137,-492.055,-289.949,-195.379,-527.061,-329.31620000000004
6000,-453.044,-438.115,-157.899,-199.081,-475.941,-344.816
6200,-281.9,-425.483,-428.361,-406.493,-521.559,-412.7592000000001
6400,-359.908,-476.438,-184.164,-436.46,-138.59,-319.11199999999997
6600,-436.224,-415.773,-428.461,-396.612,-311.232,-397.66040000000004
6800,-147.582,-319.189,-420.484,-244.892,-293.138,-285.05699999999996
7000,-193.059,-183.589,-381.936,-435.772,-207.493,-280.3698
7200,-253.028,-564.897,-248.645,-188.066,-480.694,-347.06600000000003
7400,-472.0,-294.279,-289.538,-213.015,-488.997,-351.56579999999997
7600,-427.769,-125.24,-358.095,-290.189,-100.74,-260.4066
7800,-351.594,-405.384,-247.324,-442.443,-403.923,-370.1336
8000,-350.743,-454.889,-314.06,-321.504,-485.452,-385.32959999999997
8200,-286.877,-186.497,-403.784,-330.349,-341.904,-309.8822
8400,-146.8,-439.888,-348.659,-392.806,-468.109,-359.25239999999997
8600,-92.262,-182.544,-266.264,-319.802,-140.802,-200.33480000000003
8800,-355.95,-176.255,-405.212,-153.067,-153.154,-248.7276
9000,-348.773,-258.832,-424.421,-249.627,-334.862,-323.303
9200,-317.706,-430.558,-211.213,-262.268,-96.506,-263.6502
9400,-418.568,-278.503,-431.863,-356.339,-206.139,-338.28239999999994
9600,-363.464,-416.639,-299.56,-384.298,-414.204,-375.633
9800,-517.448,-528.017,-225.739,-353.367,-543.103,-433.5348
